codfarmacia;aniomes;venta
478;2022-09;12257,31011
319;2022-09;6798,626293
67;2022-09;4324,573274
193;2022-09;4109,513009
169;2022-09;8088,464532
316;2022-09;1870,661021
430;2022-09;5139,819592
208;2022-09;7949,332932
159;2022-09;4771,980409
506;2022-09;2692,299163
435;2022-09;4517,540185
309;2022-09;4020,770512
180;2022-09;4622,930757
428;2022-09;3382,551689
356;2022-09;4591,004745
325;2022-09;10723,16422
157;2022-09;4804,746876
505;2022-09;1775,131654
252;2022-09;6268,355037
379;2022-09;1379,771468
355;2022-09;7527,393176
375;2022-09;2243,892125
376;2022-09;9182,936286
97;2022-09;8292,495995
87;2022-09;4311,423374
325;2022-09;9440,636483
443;2022-09;2919,939133
363;2022-09;8114,76262
428;2022-09;2899,013192
442;2022-09;7577,621953
364;2022-09;16420,65284
490;2022-09;8273,085559
371;2022-09;5581,706804
157;2022-09;4824,834916
158;2022-09;24601,48757
187;2022-09;4270,973275
97;2022-09;8593,175623
355;2022-09;8057,76783
202;2022-09;1944,920586
203;2022-09;3071,233073
270;2022-09;6485,162256
483;2022-09;5384,961074
400;2022-09;6635,356423
440;2022-09;8324,938728
166;2022-09;16132,99197
95;2022-09;5250,873955
96;2022-09;3193,779288
89;2022-09;2423,811481
206;2022-09;8192,953061
305;2022-09;8152,569342
299;2022-09;14582,5454
258;2022-09;6494,620914
61;2022-09;8319,638094
250;2022-09;8860,58552
188;2022-09;5279,020321
248;2022-09;4816,298464
77;2022-09;2096,120873
76;2022-09;3569,76691
102;2022-09;6654,669532
415;2022-09;4535,502181
365;2022-09;4109,527135
83;2022-09;9386,776756
442;2022-09;7332,311614
188;2022-09;4147,638022
248;2022-09;5173,327677
87;2022-09;4181,451038
299;2022-09;23056,9335
267;2022-09;19547,0848
362;2022-09;11668,75056
169;2022-09;8755,8067
408;2022-09;7841,027425
194;2022-09;4472,288241
495;2022-09;4588,5484
256;2022-09;6077,939112
90;2022-09;6934,089199
30;2022-09;6636,886294
339;2022-09;5079,667433
391;2022-09;5495,677409
466;2022-09;1113,4805
119;2022-09;5241,436472
343;2022-09;3804,443321
336;2022-09;3777,188569
345;2022-09;7273,927378
136;2022-09;2111,453285
19;2022-09;9569,854264
234;2022-09;6052,001522
52;2022-09;3609,179027
14;2022-09;10342,59187
388;2022-09;8650,783571
333;2022-09;7476,145449
452;2022-09;9796,178498
239;2022-09;6732,436578
156;2022-09;4502,726011
386;2022-09;13460,96834
35;2022-09;4367,460651
413;2022-09;4841,499354
236;2022-09;3015,51093
449;2022-09;7858,02328
392;2022-09;10188,63564
47;2022-09;1765,755131
15;2022-09;8716,881874
13;2022-09;11727,02757
388;2022-09;9062,583344
333;2022-09;6210,19684
332;2022-09;7589,703918
19;2022-09;8299,724788
337;2022-09;8813,069
27;2022-09;5024,631536
26;2022-09;3752,125204
214;2022-09;1049,184566
213;2022-09;7050,185944
339;2022-09;3911,62281
2;2022-09;8247,571815
1;2022-09;6064,320079
42;2022-09;5217,009806
280;2022-09;5032,002773
276;2022-09;10686,64205
5;2022-09;9463,495328
413;2022-09;5864,049244
469;2022-09;7273,934703
124;2022-09;3490,054714
452;2022-09;8513,20422
473;2022-09;5006,630546
129;2022-09;8600,395883
220;2022-09;8781,038015
135;2022-09;7059,599444
112;2022-09;4127,837443
17;2022-09;2486,0126
31;2022-09;8735,326121
48;2022-09;18200,16589
11;2022-09;5748,954037
12;2022-09;6579,301089
397;2022-09;2145,6167
15;2022-09;8442,77223
21;2022-09;3094,4362
54;2022-09;4290,549539
39;2022-09;4881,193173
393;2022-09;9200,5275
413;2022-09;6450,79542
33;2022-09;4857,622333
9;2022-09;7552,423258
124;2022-09;4030,296124
44;2022-09;4019,467236
153;2022-09;10836,8785
7;2022-09;15385,10343
3;2022-09;9901,635427
4;2022-09;7278,830218
344;2022-09;5598,856419
107;2022-09;2448,070202
334;2022-09;3990,067456
409;2022-09;3554,842453
332;2022-09;6591,121031
11;2022-09;5951,467913
14;2022-09;10848,01245
339;2022-09;4875,344986
389;2022-09;4698,936535
338;2022-09;4951,780048
422;2022-09;10456,28329
41;2022-09;3511,705178
280;2022-09;5300,082806
1;2022-09;4923,203447
331;2022-09;5346,222471
154;2022-09;2207,544725
9;2022-09;8662,009384
124;2022-09;3254,848569
329;2022-09;9860,988412
386;2022-09;14227,32976
490;2022-09;6860,538953
100;2022-09;4384,060624
189;2022-09;14815,35022
79;2022-09;5446,175284
474;2022-09;3111,585756
185;2022-09;3697,590905
380;2022-09;3596,209088
157;2022-09;3613,879628
365;2022-09;4038,451625
301;2022-09;2500,3606
178;2022-09;3371,811965
203;2022-09;3293,237731
403;2022-09;1637,2471
353;2022-09;1188,616694
171;2022-09;6750,338755
169;2022-09;8058,376925
204;2022-09;8090,930105
346;2022-09;5822,212936
430;2022-09;6650,134929
305;2022-09;8931,501699
476;2022-09;2664,1683
349;2022-09;2173,389998
91;2022-09;2341,148858
266;2022-09;9395,136603
415;2022-09;4709,075359
399;2022-09;5118,630984
371;2022-09;5876,285966
406;2022-09;10470,34356
251;2022-09;4460,771502
379;2022-09;1596,6021
315;2022-09;11168,13076
414;2022-09;400685,8565
306;2022-09;5298,30147
364;2022-09;15334,2543
490;2022-09;7979,283469
312;2022-09;3247,552616
99;2022-09;5992,544421
349;2022-09;3208,59916
92;2022-09;5679,973552
199;2022-09;2159,985841
67;2022-09;3964,931426
93;2022-09;10188,50657
93;2022-09;7160,646308
73;2022-09;2739,423269
432;2022-09;20243,81698
483;2022-09;4159,508542
256;2022-09;6496,413313
478;2022-09;11868,89931
267;2022-09;16177,63697
445;2022-09;7989,715572
416;2022-09;1768,089077
256;2022-09;6663,991463
302;2022-09;439,4669
71;2022-09;9049,658963
360;2022-09;8109,216448
415;2022-09;5093,277055
102;2022-09;6085,096158
99;2022-09;1169,664248
106;2022-09;8652,371146
354;2022-09;5821,121656
160;2022-09;7944,414736
315;2022-09;10379,62874
98;2022-09;9939,887921
263;2022-09;2668,036057
159;2022-09;5125,077741
399;2022-09;4221,948895
189;2022-09;15176,90384
435;2022-09;5049,176357
442;2022-09;7401,544133
357;2022-09;2089,82432
428;2022-09;3133,7889
175;2022-09;4043,870169
483;2022-09;5338,259424
171;2022-09;8196,023348
441;2022-09;4781,723873
96;2022-09;4369,001612
205;2022-09;11288,35012
494;2022-09;539,5512821
69;2022-09;8133,848764
209;2022-09;3471,868409
350;2022-09;11130,04753
193;2022-09;3684,239307
349;2022-09;2268,086124
65;2022-09;5041,868752
64;2022-09;6926,140027
264;2022-09;10318,88956
435;2022-09;5167,527014
442;2022-09;7478,2965
417;2022-09;4420,589872
79;2022-09;5780,713943
249;2022-09;12260,90644
85;2022-09;7583,366984
354;2022-09;5356,832158
437;2022-09;5650,980849
75;2022-09;4644,179334
415;2022-09;5184,780459
417;2022-09;5800,568356
470;2022-09;3889,532841
241;2022-09;7961,622618
132;2022-09;6025,712825
41;2022-09;3283,182901
40;2022-09;3009,797328
236;2022-09;3001,456759
126;2022-09;3644,870768
222;2022-09;4998,612893
238;2022-09;2476,316806
128;2022-09;2946,086466
473;2022-09;2588,832736
129;2022-09;9008,313252
122;2022-09;18257,2566
241;2022-09;7410,730655
123;2022-09;10238,0394
36;2022-09;5509,422084
413;2022-09;4299,325577
52;2022-09;3624,960281
55;2022-09;3902,318648
120;2022-09;6775,885462
420;2022-09;4912,567589
57;2022-09;5927,188915
50;2022-09;3867,8191
49;2022-09;6730,2008
282;2022-09;6278,980579
281;2022-09;4917,969324
135;2022-09;8617,080067
336;2022-09;4358,968481
296;2022-09;7516,271541
38;2022-09;4099,186512
156;2022-09;3604,557817
453;2022-09;4617,553134
413;2022-09;5627,358156
10;2022-09;6721,113825
127;2022-09;10868,91364
452;2022-09;10365,64691
473;2022-09;4480,756484
385;2022-09;11156,77427
292;2022-09;4347,604249
238;2022-09;2672,104057
1;2022-09;7114,732129
45;2022-09;4644,761889
21;2022-09;3106,1987
25;2022-09;8803,6309
391;2022-09;5764,069748
339;2022-09;4115,320417
16;2022-09;8027,2157
421;2022-09;2578,05284
468;2022-09;3129,540726
388;2022-09;9361,197886
143;2022-09;10804,38256
145;2022-09;7415,932646
54;2022-09;4066,758268
409;2022-09;2960,306411
345;2022-09;6945,97899
144;2022-09;8767,670835
145;2022-09;7729,636495
53;2022-09;6700,77109
31;2022-09;13382,37616
227;2022-09;3782,233155
141;2022-09;6504,275397
114;2022-09;4569,462569
485;2022-09;4666,4251
342;2022-09;4044,428159
395;2022-09;5550,139825
138;2022-09;19723,14635
12;2022-09;4513,946404
212;2022-09;3562,354082
21;2022-09;2806,386238
282;2022-10;5407,545451
283;2022-10;8983,878074
22;2022-10;3737,064882
449;2022-10;5466,963835
289;2022-10;6339,779209
328;2022-10;8364,510228
382;2022-10;7415,518202
32;2022-10;8661,26602
47;2022-10;1571,198928
239;2022-10;3889,549592
222;2022-10;7260,48837
238;2022-10;2192,490481
237;2022-10;7643,057246
149;2022-10;2889,600317
47;2022-10;1952,234973
331;2022-10;5798,801904
238;2022-10;1856,623272
480;2022-10;1397,733714
393;2022-10;12873,6191
146;2022-10;3028,451332
472;2022-10;4417,678482
273;2022-10;3813,017811
116;2022-10;7415,979031
211;2022-10;4364,563734
26;2022-10;4744,663634
31;2022-10;11322,0165
111;2022-10;4665,601318
58;2022-10;6971,241888
11;2022-10;6944,160391
337;2022-10;9622,238842
109;2022-10;3350,98862
53;2022-10;5363,630836
500;2022-10;14801,7781
110;2022-10;9869,620339
130;2022-10;6065,175861
412;2022-10;3603,062184
223;2022-10;3998,76364
330;2022-10;4173,093265
471;2022-10;274,2140697
331;2022-10;5666,059678
10;2022-10;6596,100294
287;2022-10;7627,169452
290;2022-10;5988,191695
289;2022-10;5358,829198
417;2022-10;6916,590563
325;2022-10;9634,667784
459;2022-10;4940,912269
326;2022-10;6173,041941
313;2022-10;3217,343019
371;2022-10;7220,297602
192;2022-10;7573,425121
105;2022-10;4141,346597
444;2022-10;9639,250946
252;2022-10;4446,376687
456;2022-10;1835,256889
414;2022-10;968971,3786
474;2022-10;2616,2343
100;2022-10;4862,968827
447;2022-10;5190,7696
446;2022-10;7519,622102
363;2022-10;4105,948405
439;2022-10;700,5692
209;2022-10;4357,15974
440;2022-10;6581,684628
316;2022-10;1264,8897
299;2022-10;18762,2278
454;2022-10;2060,401321
317;2022-10;6834,863221
318;2022-10;9827,98126
198;2022-10;6132,045156
200;2022-10;4415,972149
487;2022-10;13383,66508
189;2022-10;12267,97205
165;2022-10;4296,397756
377;2022-10;4215,829958
307;2022-10;4434,242952
457;2022-10;6966,708949
374;2022-10;8792,667295
105;2022-10;3447,042
161;2022-10;7952,817849
315;2022-10;10618,88432
101;2022-10;9672,363822
402;2022-10;9288,85017
301;2022-10;1152,346343
269;2022-10;10241,01604
177;2022-10;9245,551943
66;2022-10;5271,286794
318;2022-10;9773,815998
64;2022-10;7459,664266
493;2022-10;1832,0932
464;2022-10;1459,77236
370;2022-10;11817,96126
201;2022-10;1562,332731
418;2022-10;8520,183948
401;2022-10;5083,151597
361;2022-10;10770,21965
200;2022-10;4510,054892
300;2022-10;6161,846033
177;2022-10;8513,041765
418;2022-10;5989,786904
368;2022-10;2156,275437
172;2022-10;9933,318756
316;2022-10;1955,3953
93;2022-10;10862,93041
170;2022-10;8824,457331
378;2022-10;3315,982187
465;2022-10;31342,37311
104;2022-10;5417,036421
99;2022-10;6656,41191
380;2022-10;4069,3262
252;2022-10;5879,442594
435;2022-10;5064,473833
312;2022-10;3846,034583
175;2022-10;2641,566224
65;2022-10;5021,545378
316;2022-10;1062,5965
347;2022-10;884,7117565
298;2022-10;4629,407601
304;2022-10;4184,052196
93;2022-10;8862,219984
171;2022-10;7040,223158
170;2022-10;9219,6808
96;2022-10;4944,037184
454;2022-10;1359,286877
346;2022-10;4597,879028
403;2022-10;2265,534271
359;2022-10;5475,163389
96;2022-10;66,1861
68;2022-10;10216,48003
478;2022-10;11480,10499
179;2022-10;14872,75526
300;2022-10;6204,33384
198;2022-10;2652,794191
194;2022-10;3463,255195
269;2022-10;9372,740561
191;2022-10;1274,070345
100;2022-10;3871,9821
101;2022-10;8843,391105
326;2022-10;5701,076316
376;2022-10;8483,220629
160;2022-10;7023,35689
105;2022-10;2946,866931
324;2022-10;10133,4161
82;2022-10;1020,842315
165;2022-10;4464,690971
311;2022-10;5412,728881
245;2022-10;3571,331581
308;2022-10;13106,03087
377;2022-10;5440,208281
223;2022-10;3605,556349
330;2022-10;4362,886888
132;2022-10;7811,490763
412;2022-10;3645,670349
130;2022-10;6523,662533
7;2022-10;14990,66195
37;2022-10;2120,478471
156;2022-10;3523,557152
293;2022-10;10387,04941
149;2022-10;3405,8986
287;2022-10;7236,519446
452;2022-10;10445,36895
220;2022-10;8663,784587
221;2022-10;6798,635302
287;2022-10;7949,366142
151;2022-10;5377,096812
449;2022-10;7548,608578
117;2022-10;9679,263513
20;2022-10;2657,922366
134;2022-10;8835,3369
342;2022-10;4310,195578
11;2022-10;5318,549298
286;2022-10;1954,253911
285;2022-10;3860,787517
112;2022-10;4467,943092
227;2022-10;6565,036899
226;2022-10;4850,079568
107;2022-10;2672,863178
121;2022-10;4774,925657
382;2022-10;8637,437819
36;2022-10;6014,605868
328;2022-10;7426,713117
47;2022-10;1439,6188
32;2022-10;7447,755739
10;2022-10;8353,521504
154;2022-10;2602,526311
222;2022-10;7068,392485
272;2022-10;10997,01399
291;2022-10;6020,975544
149;2022-10;2723,881677
473;2022-10;4755,339818
241;2022-10;7068,97044
39;2022-10;4008,42502
273;2022-10;4189,163765
413;2022-10;5153,101828
453;2022-10;5802,932661
471;2022-10;91,0023
133;2022-10;6133,07288
144;2022-10;9005,832033
108;2022-10;1858,599949
336;2022-10;4256,440301
110;2022-10;9407,780902
486;2022-10;2732,5152
12;2022-10;6825,164208
28;2022-10;5996,248604
342;2022-10;4175,939966
12;2022-10;5629,734945
344;2022-10;7333,571342
234;2022-10;4727,443269
116;2022-10;6998,7764
51;2022-10;5896,753897
134;2022-10;8287,061783
9;2022-10;9115,326344
480;2022-10;1520,454869
34;2022-10;6905,824758
7;2022-10;16222,9058
472;2022-10;3879,261713
449;2022-10;6226,670328
220;2022-10;9691,417723
388;2022-10;8134,720569
48;2022-10;16367,03679
28;2022-10;6169,892159
138;2022-10;16975,61477
139;2022-10;6433,494004
119;2022-10;5485,290287
466;2022-10;1523,15517
136;2022-10;1886,705348
118;2022-10;5637,357767
411;2022-10;5059,552711
145;2022-10;6785,569194
27;2022-10;6221,726659
388;2022-10;8970,179887
31;2022-10;12079,77798
227;2022-10;4529,18741
420;2022-10;3311,582405
279;2022-10;9500,886582
341;2022-10;9306,433312
219;2022-10;8770,019207
329;2022-10;8022,255262
449;2022-10;6047,809517
273;2022-10;3797,402298
275;2022-10;3327,828495
393;2022-10;3968,8039
146;2022-10;2738,2824
130;2022-10;5893,241378
131;2022-10;2087,572613
128;2022-10;2361,363343
151;2022-10;3313,526761
385;2022-10;12300,45572
127;2022-10;8716,294896
331;2022-10;6076,412523
58;2022-10;5606,35667
486;2022-10;2874,9198
53;2022-10;4662,352625
337;2022-10;9874,915685
134;2022-10;9132,7368
20;2022-10;2732,77387
448;2022-10;2897,546298
396;2022-10;7180,320696
140;2022-10;3955,158082
395;2022-10;5181,752804
370;2022-10;12207,11003
493;2022-10;1997,2657
194;2022-10;3415,620655
200;2022-10;5293,850382
478;2022-10;9989,92079
432;2022-10;16964,16081
361;2022-10;10374,7962
94;2022-10;15872,21473
89;2022-10;2989,672165
93;2022-10;8773,340358
404;2022-10;8518,499382
254;2022-10;5010,082892
99;2022-10;2567,577622
381;2022-10;5931,913698
377;2022-10;4529,953028
363;2022-10;3872,455085
415;2022-10;5317,735719
326;2022-10;5857,279634
428;2022-10;3297,16835
261;2022-10;3306,4733
59;2022-10;3385,457472
90;2022-10;6830,447816
366;2022-10;2518,731919
401;2022-10;5570,540078
177;2022-10;11150,67824
198;2022-10;3813,48348
199;2022-10;2252,328898
259;2022-10;4462,719877
193;2022-10;2854,348844
368;2022-10;1951,650645
359;2022-10;5603,881235
207;2022-10;19741,55177
431;2022-10;10298,29661
418;2022-10;5597,984835
362;2022-10;11896,6068
158;2022-10;21196,33734
161;2022-10;8277,775216
437;2022-10;5617,393921
78;2022-10;6093,353884
428;2022-10;4247,296822
180;2022-10;3394,350854
244;2022-10;9446,40647
191;2022-10;2482,988113
417;2022-10;6369,26357
377;2022-10;3490,788286
80;2022-10;10784,56902
309;2022-10;4994,243751
434;2022-10;1570,004985
244;2022-10;8459,156581
104;2022-10;6871,904099
103;2022-10;4011,884619
250;2022-10;7669,309826
249;2022-10;10784,27375
436;2022-10;16879,04701
337;2022-10;9768,750163
281;2022-10;5013,2471
51;2022-10;7602,376252
25;2022-10;9508,394196
140;2022-10;2525,950079
421;2022-10;3096,747082
143;2022-10;11569,18426
333;2022-10;6417,185961
14;2022-10;11235,88545
335;2022-10;5498,043772
7;2022-10;15444,52927
469;2022-10;7998,652938
38;2022-10;2139,0189
329;2022-10;9131,955036
453;2022-10;4919,754199
239;2022-10;7203,146984
150;2022-10;4619,555311
129;2022-10;8444,343593
473;2022-10;4374,27958
8;2022-10;2035,491963
385;2022-10;12164,93586
504;2022-10;5853,568665
287;2022-10;8477,280269
151;2022-10;2793,85798
45;2022-10;5064,3402
278;2022-10;3176,460835
238;2022-10;2286,075849
2;2022-10;6920,385449
393;2022-10;8965,983
41;2022-10;3424,585903
335;2022-10;4888,121091
18;2022-10;5715,596909
20;2022-10;3515,161168
54;2022-10;4583,843914
139;2022-10;6113,403991
294;2022-10;4105,7972
143;2022-10;11183,64327
388;2022-10;7469,899976
333;2022-10;7319,859498
12;2022-10;5651,805196
115;2022-10;2041,015926
22;2022-10;3445,086138
343;2022-10;3780,051654
391;2022-10;4715,970693
132;2022-10;6592,470465
40;2022-10;3141,50019
36;2022-10;4203,536717
276;2022-10;9984,591604
42;2022-10;6722,564071
45;2022-10;3533,737001
330;2022-10;4816,665115
413;2022-10;4573,178489
453;2022-10;4750,168328
36;2022-10;5508,340097
156;2022-10;4758,574763
417;2022-10;4272,027727
435;2022-10;5015,145424
357;2022-10;3425,358546
264;2022-10;10291,87597
78;2022-10;6540,487858
98;2022-10;9675,31071
86;2022-10;5024,877765
87;2022-10;4314,35729
186;2022-10;3029,7621
186;2022-10;2403,764032
417;2022-10;5943,765003
260;2022-10;14360,69037
400;2022-10;4280,441511
71;2022-10;10021,8673
483;2022-10;5258,270819
487;2022-10;14873,47773
259;2022-10;5102,389464
74;2022-10;8829,900026
90;2022-10;7229,605387
73;2022-10;2438,561563
458;2022-10;10441,83988
362;2022-10;12408,27818
494;2022-10;903,8240482
193;2022-10;3316,913523
92;2022-10;6821,785738
320;2022-10;10566,26693
67;2022-10;3248,7706
309;2022-10;4272,570952
363;2022-10;3425,001091
356;2022-10;4374,880663
76;2022-10;4033,140697
380;2022-10;4249,584201
444;2022-10;10328,84122
85;2022-10;7385,644288
86;2022-10;5355,1022
158;2022-11;17499,94843
190;2022-11;6879,388711
311;2022-11;6137,943816
399;2022-11;3833,571335
180;2022-11;4421,686734
83;2022-11;9969,286279
69;2022-11;7889,935873
361;2022-11;10410,09312
458;2022-11;11220,6421
61;2022-11;7377,579456
346;2022-11;4454,651328
305;2022-11;8144,55582
62;2022-11;1511,414158
59;2022-11;3497,393623
206;2022-11;7360,817796
203;2022-11;3792,648416
74;2022-11;7431,850945
323;2022-11;5404,81292
416;2022-11;1782,515384
359;2022-11;4791,421226
255;2022-11;18347,9438
361;2022-11;7063,409753
